,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
31,1718211428.948,1,220,0,0,185,0,0,3,476176910,-1223604375,0.0,0.6000000238418579,0.8093333840370178,0.0,0.0,0.0,0.0,0.8093333840370178,0.0,26,19100,47.617691,-122.3604375,3.667033372568504
32,1718211429.231,1,220,0,0,185,0,0,3,476176905,-1223604373,0.0,0.6000000238418579,0.8189907670021057,0.0,0.0,0.0,0.0,0.8189907670021057,0.0,26,18900,47.6176905,-122.3604373,3.6690515668640775
33,1718211429.4729998,1,220,0,0,185,0,0,3,476176905,-1223604373,0.0,0.6000000238418579,0.807275652885437,0.0,0.0,0.0,0.0,0.807275652885437,0.0,26,18900,47.6176905,-122.3604373,3.687995508252083
34,1718211429.7359998,1,220,0,0,185,0,0,3,476176890,-1223604385,0.0,0.6000000238418579,0.807275652885437,0.0,0.0,0.0,0.0,0.807275652885437,0.0,26,18800,47.617689,-122.3604385,3.667705803806827
35,1718211430.017,1,220,0,0,185,0,0,3,476176867,-1223604389,0.0,0.6000000238418579,0.8048861026763916,0.0,0.0,0.0,0.0,0.8048861026763916,0.0,26,18800,47.6176867,-122.3604389,3.6825630677723797
36,1718211430.243,1,220,0,0,185,0,0,3,476176867,-1223604389,0.0,0.6000000238418579,0.8048861026763916,0.0,0.0,0.0,0.0,0.8048861026763916,0.0,26,18800,47.6176867,-122.3604389,3.648303622631656
37,1718211430.5049999,1,220,0,0,185,0,0,3,476176853,-1223604374,0.0,0.6000000238418579,0.7907835841178894,0.0,0.0,0.0,0.0,0.7907835841178894,0.0,26,18800,47.6176853,-122.3604374,3.663674591445599
38,1718211430.744,1,220,0,0,185,0,0,3,476176853,-1223604374,0.0,0.6000000238418579,0.7907835841178894,0.0,0.0,0.0,0.0,0.7907835841178894,0.0,26,18800,47.6176853,-122.3604374,3.665017397303611
39,1718211431.031,1,220,0,0,185,0,0,3,476176853,-1223604374,0.0,0.6000000238418579,0.7783139944076538,0.0,0.0,0.0,0.0,0.7783139944076538,0.0,26,18800,47.6176853,-122.3604374,3.666361187849892
40,1718211431.2789998,1,220,0,0,185,0,0,3,476176833,-1223604379,0.0,0.6000000238418579,0.7783139944076538,0.0,0.0,0.0,0.0,0.7783139944076538,0.0,26,18499,47.6176833,-122.3604379,3.680530147468961
41,1718211431.553,1,220,0,0,185,0,0,3,476176808,-1223604395,0.0,0.6000000238418579,0.7541483640670776,0.0,0.0,0.0,0.0,0.7541483640670776,0.0,26,18399,47.6176808,-122.3604395,3.683241207019728
42,1718211431.804,1,220,0,0,185,0,0,3,476176808,-1223604395,0.0,0.6000000238418579,0.7541483640670776,0.0,0.0,0.0,0.0,0.7541483640670776,0.0,26,18399,47.6176808,-122.3604395,3.6697247385346583
43,1718211432.076,1,220,0,0,185,0,0,3,476176792,-1223604397,0.0,0.6000000238418579,0.7640513181686401,0.0,0.0,0.0,0.0,0.7640513181686401,0.0,26,18399,47.6176792,-122.3604397,3.6798526832047123
44,1718211432.317,1,220,0,0,185,0,0,3,476176792,-1223604397,0.0,0.6000000238418579,0.7640513181686401,0.0,0.0,0.0,0.0,0.7640513181686401,0.0,26,18399,47.6176792,-122.3604397,3.6549706786982066
45,1718211432.589,1,220,0,0,185,0,0,3,476176772,-1223604394,0.0,0.6000000238418579,0.7632781267166138,0.0,0.0,0.0,0.0,0.7632781267166138,0.0,26,18399,47.6176772,-122.3604394,3.667033372568504
46,1718211432.8539999,1,220,0,0,185,0,0,3,476176772,-1223604394,0.0,0.6000000238418579,0.7632781267166138,0.0,0.0,0.0,0.0,0.7632781267166138,0.0,26,18399,47.6176772,-122.3604394,2.540973253075739
47,1718211433.099,1,220,0,0,185,0,0,3,476176772,-1223604394,0.0,0.6000000238418579,0.7632781267166138,0.0,0.0,0.0,0.0,0.7632781267166138,0.0,26,18399,47.6176772,-122.3604394,2.5493945095043005
48,1718211433.6339998,1,220,0,0,185,0,0,3,476176767,-1223604366,0.0,0.6000000238418579,0.8520351648330688,0.0,0.0,0.0,0.0,0.8520351648330688,0.0,26,18499,47.6176767,-122.3604366,2.544205552056229
49,1718211433.886,1,220,0,0,185,0,0,3,476176767,-1223604366,0.0,0.6000000238418579,0.8520351648330688,0.0,0.0,0.0,0.0,0.8520351648330688,0.0,26,18499,47.6176767,-122.3604366,2.456097223482031
50,1718211434.1439998,1,220,0,0,185,0,0,3,476176754,-1223604361,0.0,0.6000000238418579,0.791278064250946,0.0,0.0,0.0,0.0,0.791278064250946,0.0,26,18700,47.6176754,-122.3604361,2.4612354899808304
51,1718211434.378,1,220,0,0,185,0,0,3,476176754,-1223604361,0.0,0.6000000238418579,0.791278064250946,0.0,0.0,0.0,0.0,0.791278064250946,0.0,26,18700,47.6176754,-122.3604361,2.4663953730389307
52,1718211434.681,1,220,0,0,185,0,0,3,476176734,-1223604373,0.0,0.6000000238418579,0.8480877876281738,0.0,0.0,0.0,0.0,0.8480877876281738,0.0,26,18800,47.6176734,-122.3604373,2.465483238192211
53,1718211434.908,1,220,0,0,185,0,0,3,476176734,-1223604373,0.0,0.6000000238418579,0.8480877876281738,0.0,0.0,0.0,0.0,0.8480877876281738,0.0,26,18800,47.6176734,-122.3604373,2.463054221905688
54,1718211435.208,1,220,0,0,185,0,0,3,476176714,-1223604370,0.0,0.6000000238418579,0.9284543991088867,0.0,0.0,0.0,0.0,0.9284543991088867,0.0,26,18800,47.6176714,-122.360437,2.452783896541425
55,1718211435.471,1,220,0,0,185,0,0,3,476176714,-1223604370,0.0,0.6000000238418579,0.9284543991088867,0.0,0.0,0.0,0.0,0.9284543991088867,0.0,26,18800,47.6176714,-122.360437,2.4560972953940063
56,1718211438.1139998,1,220,0,0,185,0,0,3,476176714,-1223604370,0.0,0.6000000238418579,1.1153490543365479,0.0,0.0,0.0,0.0,1.1153490543365479,0.0,26,18800,47.6176714,-122.360437,2.4600245656177773
57,1718211438.35,1,220,0,0,185,0,0,3,476176645,-1223604352,0.0,0.6000000238418579,1.1153490543365479,0.0,0.0,0.0,0.0,1.1153490543365479,0.0,26,20000,47.6176645,-122.3604352,2.4497795095410946
58,1718211438.605,1,220,0,0,185,0,0,3,476176645,-1223604352,0.0,0.6000000238418579,1.1153490543365479,0.0,0.0,0.0,0.0,1.1153490543365479,0.0,26,20000,47.6176645,-122.3604352,2.5345330018778296
