,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
32,1728412360.8509998,1,220,0,0,185,0,0,3,476198398,-1223631244,0.0,0.6000000238418579,6.495129585266113,0.0,0.0,0.0,0.0,6.495129585266113,0.0,28,12400,47.6198398,-122.3631244,3.6264731857783903
33,1728412361.106,1,220,0,0,185,0,0,3,476198443,-1223631152,0.0,0.6000000238418579,6.495129585266113,0.0,0.0,0.0,0.0,6.495129585266113,0.0,28,12400,47.6198443,-122.3631152,3.6489692017653677
34,1728412361.3769999,1,220,0,0,185,0,0,3,476198443,-1223631152,0.0,0.6000000238418579,6.495129585266113,0.0,0.0,0.0,0.0,6.495129585266113,0.0,28,12400,47.6198443,-122.3631152,3.642323844337459
35,1728412361.9199998,1,220,0,0,185,0,0,3,476198443,-1223631152,0.0,0.6000000238418579,7.076256275177002,0.0,0.0,0.0,0.0,7.076256275177002,0.0,28,12400,47.6198443,-122.3631152,3.650301088849234
36,1728412362.1759999,1,220,0,0,185,0,0,3,476198525,-1223630989,0.0,0.6000000238418579,7.076256275177002,0.0,0.0,0.0,0.0,7.076256275177002,0.0,28,12400,47.6198525,-122.3630989,3.6536353824671313
37,1728412362.428,1,220,0,0,185,0,0,3,476198482,-1223631004,0.0,0.6000000238418579,6.602659702301025,0.0,0.0,0.0,0.0,6.602659702301025,0.0,28,12400,47.6198482,-122.3631004,3.652967941084702
38,1728412362.6759999,1,220,0,0,185,0,0,3,476198482,-1223631004,0.0,0.6000000238418579,6.602659702301025,0.0,0.0,0.0,0.0,6.602659702301025,0.0,28,12400,47.6198482,-122.3631004,3.6324009893894638
39,1728412362.954,1,220,0,0,185,0,0,3,476198470,-1223630989,0.0,0.6000000238418579,6.3527727127075195,0.0,0.0,0.0,0.0,6.3527727127075195,0.0,28,12400,47.619847,-122.3630989,3.6231884183164556
40,1728412363.214,1,220,0,0,185,0,0,3,476198470,-1223630989,0.0,0.6000000238418579,6.3527727127075195,0.0,0.0,0.0,0.0,6.3527727127075195,0.0,28,12400,47.619847,-122.3630989,3.629105479521808
41,1728412363.4859998,1,220,0,0,185,0,0,3,476198496,-1223630923,0.0,0.6000000238418579,6.280755519866943,0.0,0.0,0.0,0.0,6.280755519866943,0.0,28,12400,47.6198496,-122.3630923,3.633720964231625
42,1728412363.744,1,220,0,0,185,0,0,3,476198496,-1223630923,0.0,0.6000000238418579,6.280755519866943,0.0,0.0,0.0,0.0,6.280755519866943,0.0,28,12400,47.6198496,-122.3630923,3.63504174123386
43,1728412363.998,1,220,0,0,185,0,0,3,476198511,-1223630870,0.0,0.6000000238418579,6.333973407745361,0.0,0.0,0.0,0.0,6.333973407745361,0.0,28,12400,47.6198511,-122.363087,3.63504174123386
44,1728412364.2649999,1,220,0,0,185,0,0,3,476198511,-1223630870,0.0,0.6000000238418579,6.333973407745361,0.0,0.0,0.0,0.0,6.333973407745361,0.0,28,12400,47.6198511,-122.363087,3.6396723473634096
45,1728412364.524,1,220,0,0,185,0,0,3,476198511,-1223630839,0.0,0.6000000238418579,6.323299407958984,0.0,0.0,0.0,0.0,6.323299407958984,0.0,28,12400,47.6198511,-122.3630839,3.4686090682501916
46,1728412364.77,1,220,0,0,185,0,0,3,476198511,-1223630839,0.0,0.6000000238418579,6.323299407958984,0.0,0.0,0.0,0.0,6.323299407958984,0.0,28,12400,47.6198511,-122.3630839,3.46140526086388
47,1728412365.05,1,220,0,0,185,0,0,3,476198499,-1223630834,0.0,0.6000000238418579,6.334141731262207,0.0,0.0,0.0,0.0,6.334141731262207,0.0,28,12400,47.6198499,-122.3630834,3.453038641056922
48,1728412365.332,1,220,0,0,185,0,0,3,476198499,-1223630834,0.0,0.6000000238418579,6.334141731262207,0.0,0.0,0.0,0.0,6.334141731262207,0.0,28,12400,47.6198499,-122.3630834,3.454828101811693
49,1728412365.574,1,220,0,0,185,0,0,3,476198352,-1223631103,0.0,0.6000000238418579,6.239299297332764,0.0,0.0,0.0,0.0,6.239299297332764,0.0,28,12400,47.6198352,-122.3631103,3.4764470584149554
50,1728412365.833,1,220,0,0,185,0,0,3,476198352,-1223631103,0.0,0.6000000238418579,6.346604824066162,0.0,0.0,0.0,0.0,6.346604824066162,0.0,28,12400,47.6198352,-122.3631103,3.466204517523848
