,timestamp,VISION_POSITION_DELTA.sysid,VISION_POSITION_DELTA.compid,VISION_POSITION_DELTA.time_usec,VISION_POSITION_DELTA.time_delta_usec,VISION_POSITION_DELTA.confidence,VISION_POSITION_DELTA.roll_delta,VISION_POSITION_DELTA.pitch_delta,VISION_POSITION_DELTA.yaw_delta,VISION_POSITION_DELTA.x_delta,VISION_POSITION_DELTA.y_delta,VISION_POSITION_DELTA.z_delta,VISION_POSITION_DELTA.roll,VISION_POSITION_DELTA.pitch,VISION_POSITION_DELTA.yaw,VISION_POSITION_DELTA.x,VISION_POSITION_DELTA.y,VISION_POSITION_DELTA.z,VISION_POSITION_DELTA.rate
15793,1718213401.5379999,255,0,0,114978,99.887939453125,-0.007049350533634424,-0.0032102572731673717,-0.004353716969490051,0.013250273652374744,0.007219653110951185,-0.00037367609911598265,0.32137839785298183,359.78749126736795,2.5109757068488534,152.35569122867457,3.634890524461902,3.9358623320810295,8.814455499893032
15794,1718213401.6299999,255,0,0,107460,99.82826232910156,0.0,0.0,0.0,0.012357234954833984,0.006583431735634804,-8.00212292233482e-05,0.32137839785298183,359.78749126736795,2.5109757068488534,152.3680484636294,3.6414739561975367,3.935782310851806,8.72219805919165
15795,1718213401.748,255,0,0,109245,99.82203674316406,-0.008347799070179462,-0.011364185251295567,-0.005500070750713348,0.012879599817097187,0.006715801544487476,-0.0007661472773179412,0.31303059878280237,359.77612708211666,2.50547563609814,152.3809280634465,3.648189757742024,3.9350161635744882,8.60585241725059
15796,1718213401.855,255,0,0,105432,99.82295989990234,0.0,0.0,0.0,0.013325182721018791,0.006037642247974873,-0.0007118094945326447,0.31303059878280237,359.77612708211666,2.50547563609814,152.39425324616752,3.654227399989999,3.9343043540799556,8.752735814250107
15797,1718213401.9459999,255,0,0,111512,99.86256408691406,-0.014333220198750496,-0.01706858165562153,-0.00639720493927598,0.012736484408378601,0.0066917105577886105,-0.0011827261187136173,0.2986973785840519,359.75905850046104,2.499078431158864,152.4069897305759,3.6609191105477876,3.933121627961242,8.775778681445898
15798,1718213402.086,255,0,0,108201,99.89138793945312,0.0,0.0,0.0,0.01326296292245388,0.006138119846582413,-0.0010138178477063775,0.2986973785840519,359.75905850046104,2.499078431158864,152.42025269349836,3.66705723039437,3.9321078101135356,8.768084562192497
15799,1718213402.192,255,0,0,109733,99.866943359375,-0.013334358111023903,-0.008272930048406124,-0.003127113915979862,0.013975557871162891,0.004692936781793833,-0.0014736963203176856,0.285363020473028,359.75078557041263,2.495951317242884,152.43422825136952,3.671750167176164,3.930634113793218,8.707009402639482
15800,1718213402.3019998,255,0,0,110771,99.86376953125,0.0,0.0,0.0,0.013865899294614792,0.004139937460422516,-0.001399615895934403,0.285363020473028,359.75078557041263,2.495951317242884,152.44809415066413,3.6758901046365864,3.9292344978972835,8.802816613199134
15801,1718213402.398,255,0,0,105769,99.89332580566406,-0.01097302045673132,-0.009804544039070606,-0.0024392197374254465,0.014726598747074604,0.002470372710376978,-0.0016215149080380797,0.27439000001629665,359.74098102637356,2.4935120975054588,152.4628207494112,3.6783604773469634,3.9276129829892454,8.892841918929408
15802,1718213402.498,255,0,0,112132,99.8323974609375,0.0,0.0,0.0,0.015055317431688309,0.0024623917415738106,-0.0015686547849327326,0.27439000001629665,359.74098102637356,2.4935120975054588,152.4778760668429,3.680822869088537,3.9260443282043127,8.714596660186945
